CD_MUN,NM_MUN,CD_UF,NM_UF,setores_urbanos,populacao_urbana,domicilios_urbanos,area_urbana_km2,area_media_setor_urbano_km2,area_mediana_setor_urbano_km2,area_dp_setor_urbano_km2,densidade_demografica_urbana,densidade_domiciliar_urbana,pct_setores_urbanos_no_total_lido
3150307.0,Piedade do Rio Grande,31,Minas Gerais,8,3707,2001,4.8755939,0.6094492375,0.34245255,0.548295606302213,760.3176302275708,410.41153981261647,0.0022537433268068684
3150406.0,Piedade dos Gerais,31,Minas Gerais,8,2704,1449,7.2240295,0.9030036875,0.5599979,1.0469776691812247,374.306334158796,200.58057625595242,0.0022537433268068684
3150505.0,Pimenta,31,Minas Gerais,22,7347,3769,8.4313545,0.38324338636363636,0.18378709999999998,0.4152315639577538,871.3902374760781,447.02188717127245,0.006197794148718887
3150539.0,Pingo-d'Água,31,Minas Gerais,7,4152,1637,1.2462195999999999,0.17803137142857142,0.165954,0.08113685762150502,3331.676054525222,1313.572664079429,0.0019720254109560098
3150570.0,Pintópolis,31,Minas Gerais,7,3252,1338,2.7831737,0.39759624285714285,0.3817731,0.21405125352919457,1168.4502480028466,480.7461352484037,0.0019720254109560098
3150604.0,Piracema,31,Minas Gerais,10,3613,1830,5.2678359,0.52678359,0.26518295,0.4840847422398788,685.8603928797403,347.3912313783351,0.0028171791585085855
3150703.0,Pirajuba,31,Minas Gerais,12,5375,2290,2.335719,0.19464325000000002,0.1126965,0.1777978031471015,2301.2185969288257,980.4261557147927,0.0033806149902103023
3150802.0,Piranga,31,Minas Gerais,21,7224,3342,7.8796269,0.37522032857142856,0.2411132,0.43339290466401864,916.7946771692959,424.131756796759,0.005916076232868029
3150901.0,Piranguçu,31,Minas Gerais,4,2072,850,2.0205118,0.50512795,0.52019905,0.048991404977778194,1025.48275144941,420.6854916660225,0.0011268716634034342
3151008.0,Piranguinho,31,Minas Gerais,14,5959,2601,6.2522053,0.44658609285714285,0.26340304999999997,0.3496215219871724,953.1036992659215,416.01321057067656,0.0039440508219120195
3151107.0,Pirapetinga,31,Minas Gerais,21,9955,4490,4.7640674999999995,0.22686035714285713,0.1278644,0.2267453201220161,2089.6009554860425,942.4719528008368,0.005916076232868029
3151206.0,Pirapora,31,Minas Gerais,93,54544,22676,41.0607242,0.4415131634408602,0.1621973,0.7385233340132332,1328.3740377866982,552.2552376219413,0.026199766174129845
3151305.0,Piraúba,31,Minas Gerais,19,9704,4301,4.9863818,0.26244114736842106,0.1775587,0.27021003603604227,1946.100477103458,862.5492737038306,0.0053526404011663125
3151404.0,Pitangui,31,Minas Gerais,51,23832,9996,10.1723035,0.19945693137254902,0.1148354,0.2990752946852946,2342.8321815211275,982.6682815745716,0.014367613708393786
3151503.0,Piumhi,31,Minas Gerais,66,33754,14526,14.1920316,0.2150307818181818,0.11661315,0.20918256006130584,2378.3768914381503,1023.5321065660536,0.018593382446156662
3151602.0,Planura,31,Minas Gerais,27,10828,5518,5.6220975,0.20822583333333333,0.1287754,0.19809699647482912,1925.9715791126,981.4842236371746,0.00760638372797318
3151701.0,Poço Fundo,31,Minas Gerais,22,9782,4414,3.7289176,0.16949625454545456,0.11242764999999999,0.1331184287555463,2623.2813511352465,1183.721517471987,0.006197794148718887
3151800.0,Poços de Caldas,31,Minas Gerais,369,160094,77472,61.8222352,0.16753993279132792,0.0692438,0.5667388782682781,2589.5860847166523,1253.141361669822,0.1039539109489668
3151909.0,Pocrane,31,Minas Gerais,12,5522,2858,2.9788634,0.24823861666666666,0.2431628,0.11895587929520021,1853.7271631857977,959.4263369042031,0.0033806149902103023
3152006.0,Pompéu,31,Minas Gerais,78,27810,12321,18.0961476,0.23200189230769228,0.1418238,0.299773349708787,1536.7911786926409,680.8631468058982,0.021973997436366965
3152105.0,Ponte Nova,31,Minas Gerais,122,52848,23045,29.8865249,0.2449715155737705,0.08106284999999999,0.5453450571015117,1768.2885573625188,771.0832917881329,0.03436958573380474
3152131.0,Ponto Chique,31,Minas Gerais,3,2744,1220,1.4820337000000001,0.49401123333333335,0.5662477,0.15560679719939396,1851.5098543305728,823.1931568087823,0.0008451537475525756
3152170.0,Ponto dos Volantes,31,Minas Gerais,13,4983,2119,4.2974119,0.33057014615384617,0.180233,0.43871805437644235,1159.5351146116573,493.08747900102384,0.003662332906061161
3152204.0,Porteirinha,31,Minas Gerais,64,21065,9387,20.911413500000002,0.32674083593750003,0.14047365,0.4439741138552238,1007.3446254601583,448.8936149629483,0.018029946614454947
3152303.0,Porto Firme,31,Minas Gerais,13,6037,2807,2.8906484,0.22235756923076921,0.2128619,0.13984415347023144,2088.458769319714,971.0624093888416,0.003662332906061161
3152402.0,Poté,31,Minas Gerais,15,8683,4184,9.7621569,0.6508104600000001,0.4807549,0.42913991307106825,889.4550752405955,428.59380799339533,0.004225768737762878
3152501.0,Pouso Alegre,31,Minas Gerais,289,139608,63630,85.1670125,0.29469554498269895,0.070219,1.2361722370862687,1639.2262203631951,747.1202538658968,0.08141647768089812
