"Municípios, cluster, categoria, classe ABC e UF - BR classe A",,,,,,
Tabela em formato longo: cada linha corresponde a um município classificado no universo analisado.,,,,,,
,,,,,,
Cluster,Código do município,Município,UF,Categoria,Classe ABC,Domicílios CNEFE
3,5107925,Sorriso (MT),MT,capital de imediata,A,50243
3,5107958,Tangará da Serra (MT),MT,capital de imediata,A,51088
3,1503606,Itaituba (PA),PA,capital de imediata,A,58795
3,1505536,Parauapebas (PA),PA,capital de imediata,A,128238
3,1508407,Xinguara (PA),PA,capital de imediata,A,27302
3,4108304,Foz do Iguaçu (PR),PR,capital de imediata,A,136826
3,4114609,Marechal Cândido Rondon (PR),PR,capital de imediata,A,29700
3,4127700,Toledo (PR),PR,capital de imediata,A,77590
3,4128104,Umuarama (PR),PR,capital de imediata,A,64150
3,1100023,Ariquemes (RO),RO,capital de imediata,A,56860
3,1100049,Cacoal (RO),RO,capital de imediata,A,52614
3,1100114,Jaru (RO),RO,capital de imediata,A,31869
3,1100304,Vilhena (RO),RO,capital de imediata,A,52256
3,3502101,Andradina (SP),SP,capital de imediata,A,33100
3,3514403,Dracena (SP),SP,capital de imediata,A,25418
3,3515509,Fernandópolis (SP),SP,capital de imediata,A,40633
3,3524808,Jales (SP),SP,capital de imediata,A,28210
3,3546603,Santa Fé do Sul (SP),SP,capital de imediata,A,20602
3,3557105,Votuporanga (SP),SP,capital de imediata,A,52852
3,1716109,Paraíso do Tocantins (TO),TO,capital de imediata,A,26535
3,1718204,Porto Nacional (TO),TO,capital de imediata,A,38471
3,1200203,Cruzeiro do Sul (AC),AC,capital de intermediaria,A,40027
3,1303403,Parintins (AM),AM,capital de intermediaria,A,39203
3,1304203,Tefé (AM),AM,capital de intermediaria,A,27740
3,2903201,Barreiras (BA),BA,capital de intermediaria,A,87183
3,5211503,Itumbiara (GO),GO,capital de intermediaria,A,57879
3,5212501,Luziânia (GO),GO,capital de intermediaria,A,109426
3,5218003,Porangatu (GO),GO,capital de intermediaria,A,24995
3,5218805,Rio Verde (GO),GO,capital de intermediaria,A,111421
3,5220108,São Luís de Montes Belos (GO),GO,capital de intermediaria,A,20940
3,3170206,Uberlândia (MG),MG,capital de intermediaria,A,393239
3,5003207,Corumbá (MS),MS,capital de intermediaria,A,46615
3,5003702,Dourados (MS),MS,capital de intermediaria,A,124877
3,5101803,Barra do Garças (MT),MT,capital de intermediaria,A,39517
3,5102504,Cáceres (MT),MT,capital de intermediaria,A,49208
3,5107602,Rondonópolis (MT),MT,capital de intermediaria,A,126497
3,5107909,Sinop (MT),MT,capital de intermediaria,A,95524
3,1506138,Redenção (PA),PA,capital de intermediaria,A,43491
3,2210607,São Raimundo Nonato (PI),PI,capital de intermediaria,A,24077
3,1100122,Ji-Paraná (RO),RO,capital de intermediaria,A,71745
3,1702109,Araguaína (TO),TO,capital de intermediaria,A,87499
3,1709500,Gurupi (TO),TO,capital de intermediaria,A,45475
3,1300300,Autazes (AM),AM,demais municipios,A,22196
3,1301704,Humaitá (AM),AM,demais municipios,A,22008
3,1301852,Iranduba (AM),AM,demais municipios,A,36827
3,1302900,Maués (AM),AM,demais municipios,A,23752
3,1303536,Presidente Figueiredo (AM),AM,demais municipios,A,20770
3,2905909,Campo Alegre de Lourdes (BA),BA,demais municipios,A,23582
3,2907103,Carinhanha (BA),BA,demais municipios,A,20038
3,2909307,Correntina (BA),BA,demais municipios,A,22302
3,2919553,Luís Eduardo Magalhães (BA),BA,demais municipios,A,56397
3,2928901,São Desidério (BA),BA,demais municipios,A,21521
3,5200308,Alexânia (GO),GO,demais municipios,A,20046
3,5203302,Bela Vista de Goiás (GO),GO,demais municipios,A,20897
3,5206206,Cristalina (GO),GO,demais municipios,A,31941
3,5208004,Formosa (GO),GO,demais municipios,A,63499
3,5208806,Goianira (GO),GO,demais municipios,A,35375
3,5208608,Goianésia (GO),GO,demais municipios,A,37710
3,5209101,Goiatuba (GO),GO,demais municipios,A,21388
3,5210406,Itaberaí (GO),GO,demais municipios,A,25405
3,5211800,Jaraguá (GO),GO,demais municipios,A,27258
3,5211909,Jataí (GO),GO,demais municipios,A,56664
3,5213806,Morrinhos (GO),GO,demais municipios,A,31384
3,5214606,Niquelândia (GO),GO,demais municipios,A,26813
3,5217609,Planaltina (GO),GO,demais municipios,A,54377
3,5218300,Posse (GO),GO,demais municipios,A,20217
3,5219308,Santa Helena de Goiás (GO),GO,demais municipios,A,20491
